

Zelenograd 215727
Putyatin 1106
Tavatuy 559
Zhuravlevo 900
Chervishevo 3113
Kommunisticheskiy 2690
Zyryanovskiy 896
Selezyan 1400
Pelym 3647
Fershampenuaz 4403
Sherkaly 1361
Shebunino 1177
Burla 4682
Kamlak 600
Turgoyak 2275
Turka 1472
Bursol' 978

Solnechniy 10103
Nezhino 511
Antipino 5147
Mishkino 5808
Tarutino 779
Kalinovo 2901
Katkovo 511
Barannikova 775
Velikopetrovka 1164
Prosvet 2961
Setovka 992
Vladimirovka 900
Kedrovoye 2163
Vvedenskoye 3895
Dvurechensk 5121
Kvashninskoye 711
Neninka 750
Souskanikha 720
Ekhabi 507
Yushala 4169
Klyuchevsk 1955
Lugovskiy 617
Gryaznovskoye 1486

Zheleznodorozhnyy 7337
Melioratorov 5306

Priob'ye 7400
Kutop'yugan 963
Mgachi 1632
Ust'-Bagaryak 3400
Ous 1639
Dukat 1194
Uvat 4581
Shestakovo 1084
Bykov 4672
Kadykchan 812
Chumikan 1305
Dikson 1113

Pioner 6015
Malougrenevo 1500
Kuzedeyevo 3448
Novopesterevo 1056

Taseyevo 8479
Dostoyevka 1700
Bystryy Istok 4455
Srostki 3049
Starobachaty 4608
Chistyye Klyuchi 1000

Svetlyy 7536
Kedrovyy 5142
Rechka-Vydrino 5211
Priiskovyy 1578
Vydrino 5300
Bagdarin 4676
Samagaltay 3477
Kalmanka 3628
Ovsyanka 3722
Yelantsy 4009
Mugur-Aksy 4012
Syrostan 1200
Sista-Palkino 2000
Kropotkin 1765
Avdot'ino 100
Ust'-Karsk 1947
Dzhebariki-Khaya 2056
De-Kastri 3615
Oparino 4986
Palana 3671
Atlasovo 5000
Atka 560
Deputatsky 3484
Palatka 4534
Chupa 3954
Pechenga 2791
Gadaley 1500
Karagayla 4326
Krasnyy Yar 3128
Karabinka 1000
Sharalday 1600

Kuanda 9601
Ust-Kuyga 1517
Shun'ga 1600
Lyuban' 4494
Plyussa 3749
Golynki 3782
Volot 2276
Vypolzovo 1982
Vyra 294
Krasnyy Luch 1452
Krechevitsy 3287
Syapsya 676

Raduzhnyy 10792

Rakitnoye 10596

Podgornoye 7681
Zasechnoye 4733
Krasnoye 4021

Staryye Ozinki 9733
Stukolkino 441
Druzhinino 2897
Mordino 1323
Selikhino 4722
Tikhmenevo 808
Topolevo 4117
Konevo 2951
Kobona 172
Naumovo 472
Voknavolok 500

Kuyeda 9565

Nadezhda 8426
Tunoshna 3152

Gundelen 6363
Besleneyevskaya 1413
Akhtanizovskaya 3342
Khatukay 4538
Novodmitriyevskaya 5230
Novokorsunskaya 5133
Nikolayevskaya 3613

Rayevskaya 8518
Krasnaya Polyana 4020

Strugi-Krasnyye 8518
Iki-Burul 3709
Sizyy Bugor 1582
Obukhovo 112

Miasskoye 9524
Esso 1965
Sogdiondon 566
Sadovyy 2199
Brodokalmak 3466
Verkhneye Dubrovo 4596
Guney 884
Khulimsunt 2409
Paratunka 1767
Bol'shaya Tura 1111
Talaya 1054
Tayginka 1413
Skatinskoye 732

Potanino 8717

Poletayevo 6532
Safakulevo 4189
Karaul 824
Ult-Ugun 2064
Uglezavodsk 1610
Zhemchug 1800
Kupchegen 600
Vvedenshchina 900
Kanashevo 3244
Zhana-Aul 900
Mul'ta 704
Uvil'dy 577
Saranpaul' 2985
Pavda 677
Gastello 1042
Singapay 2837
Novolisikha 528
Burkhala 530
Starobelokurikha 1480
Karpushikha 1497
Kokshi 868
Londoko 1298
Selenduma 2562
Sinda 867
Berlin 613
Novoasbest 2394
Martynovo 1400
Mortka 3698
Muslyumovo 4500
Zaykovo 4731
Biyka 549
Gatka 770
Sargazy 1827
Gashey 550
Shchelkun 3044
Sarapulka 878
Baraba 1153
Otrada 3215
Shil'da 2106
Chagda 568
Agirish 2886
Firsovo 655

Kolpny 7081
Cholkhov 424
Olym 3128
Volodarskogo 3500
Barsuki 3500

Vidyayevo 7062
Tolmachevo 3921
Losevo 4476
Lovozero 2963
Novopavlovka 4102
Shapilovo 70
Pivovarikha 2600
Shakhi 1675
Khovu-Aksy 3675
Choya 1930
Sut-Khol' 3051
Butka 3510
Mamakan 2229
Tumannyy 896
Yanchukan 529
Ushumun 2808
Severomuysk 3962
Shonguy 1122
Kholodnyy 1247
Lebedinyy 1213
Shubenka 1200
Yena 445
Olenyok 2265
Borok 1800
Chokurdakh 2506
Khoromnoye 550
Okhotsk 5570
Verkhoyansk 1388
Kholbon 2537

Ytyk-Kyuyel' 7023
Toora-Khem 2214
Beloostrov 2080
Pustoshka 5253
Bytosh' 4425

Verkhniye Kigi 6885
Zhiguli 1588
Lisavy 330
Ishley 3160
Aysha 3086
Baltay 3959
Baturinskaya 3678
Pronsk 4222

Bogatoye 6391
Bannoye 415
Baybaki 102
Bavtugay 5398
Dargavs 155
Novogagatli 4619
Uzunovo 3371

Yermolayevo 6354
Urma 3515
Shamardan 259
Kamyshla 4789
Tatarskaya Kargala 3478
Staryy Altynzhar 102
Zenzeli 3147
Vedeno 1472
Rassvet 4765

Alakurtti 6293
Kutulik 5390
Klichka 2514
Bukachacha 3372
Khatassy 3676
Aksha 3950
Berkakit 4764
Belyashi 1200
Chugunash 657
Tegul'det 4800
Nikol'sk 1500
Ikovka 5243
Pavlovka 5878
Savinka 3449
Nizhnepavlovka 3691
Izmaylovo 3075
Tselinnoye 5836
Cheremnoye 4458
Staropesterevo 3554
Ozersk 5705
Novodzhereliyevskaya 5365
Peremilovo 500
Breytovo 3632
Vostochnyy 5635
Stoyba 895
Balyaga 3559
Idritsa 5623
Tseleyevo 500
Marevo 2571
Novorzhev 3988
Dvortsy 1492
Brusyanka 3277
Kazinka 3002
Ak"yar 5549
Arkul' 2537
Kuba-Taba 3179
Kuzino 3213
Rusavkino-Romanovo 171
Savasleyka 3261
Asekeyevo 5267
Grebnevo 1161
Ulukulevo 4546
Tukan 1808
Ust'-Kachka 4190
Rameshki 4110
Amzya 4843
Shuya 3261
Karayar 636
Shirokaya Rechka 1131
Pashiya 4140
Shipitsyno 3780
Kiparisovo 914
Gdov 5521
Kopovka 500
Kikvidze 5475
Nedvigovka 1942
Nekrasovskaya 4814
Uspenskaya 4682
Irkliyevskaya 3068
Gubskaya 3178
Dzhubga 5314
Kimzha 99
Ahtimneevo 258
Strelka 5433
Perekop 22
Kadnikov 5312
Slavsk 5248
Pravdinsk 4515
Raditsa-Krylovka 3443
Kokorevka 2403
Korotoyak 1904
Sredniy Ikorets 3273
Nizhnyaya Irga 1200
Gumrak 5227
Liinakhamari 475
Varlamovo 3264
Bagramovo 2174
Abramtsevo 236
Peno 5187
Turka Pervaya 500
Neverkino 5105
Verkhniy Lomov 4390
Inderka 4031
Verkhozim 1756
Poim 3138
Podnov'ye 1208
Luknovo 2614
Tayturka 5100
Pushtulim 1000
Kungurtug 1820
Temirtau 4723
Nesterov 5071
Seshcha 5038
Yershichi 3239
Katashin 469
Achit 5036
Strizhi 3881
Tomari 4910
Vokhma 4663
Lakkha Nevre 5036
Cheremshanka 1161
Ust'-Kishert' 4413
Severo-Kuril'sk 2422
Teriberka 1300
Beringovskiy 1861
Iskino 567
Dubenskiy 596
Aksarayskiy 3323
Nezhdaninskoe 5000
Yarensk 3929
Svetlopolyansk 3176
Maginsk 1404
Nagorsk 4982
Krasnaya Gorka 4079
Kardymovo 4951
Pevek 4837
Srednekolymsk 3459
Never 2344
Makkaveyevo 3922
Sukkozero 1854
Kuyvozi 1175
Kalanguy 2679
Petro-Slavyanka 1308
Uni 4767
Ostrovnoy 4746
Spornoye 854
Zapolyarnyy 4476
Ileza 1430
Zelenets 3040
Puksoozero 2086
Pulkovo2 100
Shelopugino 3416
Sheltozero 1012
Siva 4744
Bogatyr' 1098
Bulgakovo 3591
Asanovo 1764
Kosa 2199
Nyuksenitsa 4322
Yemtsa 1441
Povenets 2539
Is 4729
Bereznyaki 1149
Cheremysh 739
Staropyshminsk 1679
Bezhanitsy 4711
Tuim 4669
Zvezdnyy 1200
Listvyagi 4627
Shul'gin Log 1100
Kultuk 4151
Kudara-Somon 1475
Budulan 769
Tyubuk 3573
Nizhniy Bestyakh 3218
Nerchinskiy Zavod 3012
Bograd 4623
Yedogon 1100
Solton 3122
Saryg-Sep 4582
Tygda 3510
Chibit 670
Parkovyy 4524
Vishnevyy 363
Gornyy 2716
Kvartsitnyy 1100
Letnik 3141
Krym 4475
Vydropuzhsk 1100
Sary-Tyuz 3188
Bugry 2
Babugent 2893
Gersteno 7
Germenchik 4129
Korchi 23
Kizhi 23
Buribay 4461
Uralets 1551
Valy 801
Kaltasy 4454
Kiyasovo 3265
Karpogory 4441
Sinegor'ye 3088
Stegnovo 100
Miatli 4424
Katyn' 1737
Syrtych 4185
Soldyr' 211
Polyana 54
Narma 400
Rechnaya 12
Inzer 4388
Kosino 2330
Oranzherei 4367
Zavrazh'ye 545
Novaya Chara 4365
Gayny 4331
Synya 1011
Promyshlennyy 1112
Myaundzha 1977
Urusha 4252
Belozernyy 4315
Gornoye Loo 3156
Novyy Yegorlyk 3739
Pregradnoye 3671
Blizhne-Pesochnoye 3156
Batagay 4266
Balykcha 800
Bakhchivandzhi 2000
Staryye Bobovichi 957
Tarbagatay 4175
Tanzybey 1743
Podsineye 3249
Mama 4239
Rutul 4237
Avtopoligon 1194
Filimonki 1329
Moskva 17
Moshonki 168
Poshchupovo 460
Porozhek 54
Ilekinskaya 400
Aleksandrovo-Mar'ino 33
Bekasovo 400
Borisovka 39
Prokop'yevka 194
Tryokhretch'ye 14
Borzoy 4218
Il'inka 4200
Perfilovo 1300
Zudilovo 3144
Vidim 1415
Afanas'yeva 1100
Kytmanovo 4183
Khotynets 4182
Altukhovo 1908
Korzhovka-Golubovka 2224
Pestyaki 4172
Vakhrushevo 4152
Martyush 4110
Ust'ye 4151
Vzmor'ye 805
Dobrun' 4123
Nudol' 1200
Uvel'ye 331
Shelomy 846
Maloarkhangel'sk 3962
Lyubechane 264
Zirgan 4083
Urman 2509
Almaznyy 3080
Svobodnyy 2275
Dubovyy Umet 3105
Dzhiginka 4079
Vilenka 1224
Tilichiki 1968
Cherskiy 3707
Severomorsk-3 3125
Gorskino 800
Min'kino 433
Ol'khovatka 4068
Imeni Babushkina 4026
Luchki 1131
Dubki 3385
Sovkhoznyy 3916
Dzhankhot 363
Kuzhorskaya 3556
Dmitriyevskaya 3412
Garbolovo 3830
Biolog SNT 25
Foki 3792
Zhireken 3766
Girvas 1592
Shimsk 3755
Nebolchi 2198
Izborsk 1003
Nizov'ye 703
Slavniy 1870
Alad'ino 251
Lopandino 1938
Pleshanovo 3746
Novorudnyy 1930
Novofryazino 321
Khazar 3736
Kurakh 3364
Lutkun 3264
Balushevy Pochinki 238
Krasnoznamensk 3724
Seredka 3724
Osel'ki 1740
Nebug 3698
Besleney 3189
Zaplavnoye 3693
Pozhva 3677
Shuvakish 1067
Aksakovo 3179
Fakel 2006
Abzakovo 3600
Kabakovo 3078
Tim 3673
Novyy Ropsk 1293
Sukpak 3648
Suslovo 2974
El'ton 3600
Poselki 3069
Suslonger 3597
Gostilitsy 3563
Sylva 1330
Lazo 3551
Sloboda 3519
Slashchevskaya 1935
Sven' 3491
Seymchan 3455
Lodeynoye 957
Debin 854
Yandyki 3411
Solyanka 3173
Yelshanka 2372
Shaturtorf 3312
Ferma 3402
Matveyevka 3276
Aleksandrovka 171
Mugi 3377
Podyuga 2977
Natyrbovo 3377
Batlakhatli 13
Kiselikha 400
Usukhchay 1966
Kozhva 3374
Tsementnozavodskiy 2135
Spitsevka 3374
Tabaga 3360
Batagay-Alyta 1666
Rognedino 3287
Ulu-Telyak 3287
Nurma 3256
Maykor 3236
Prigorodnyy 3222
Parfen'yevo 3200
Iset' 3191
Ust'-Vym' 759
Bol'shoe Isakovo 3187
Maloye Isakovo 2563
Lakomaya Buda 478
Bay-Khaak 3058
Aya 2876
Froly 3047
Blechepsin 3031
Smolenka 2933
Neyvo-Rudyanka 2895
Tpig 2823
Utta 806
Kerva 2784
Pushkino 2728
Trudfront 2721
Koslan 2547
Ossora 2420
Sovetskiy 2415
Leningradskiy 712
Imeni Stepana Razina 2415
Mumra 2372
Rochegda 2362
Uk 2342
Khuzhir 1118
Zelenoborsk 2252
Koboldo 530
Bol'shoy Oyesh 669
Losinyy 2189
Belogor'ye 2171
Uptar 2144
Arbagar 712
Loyga 1618
Khrabrovo 2143
Radchenko 2022
Chismena 464
Solomennoye 400
Nizhniy Arkhyz 2000
Il'ich 2000
Vzmorye 1988
Zimogor'ye 804
Verkhnyaya Inta 1975
Sedkyrkeshch 1973
Sludka 399
Kimil'tey 1850
Syntul 1842
Afrikanda 1800
Tupik 996
Ursk 1700
Net'inka 1673
Iogach 1324
Parma 1319
Artyk 612
Puteyets 1223
Yeletskiy 742
Poldnevoye 1134
Uvary 1034
Koshevanka 321
Altynzhar 998
Rybachiy 973
Kytlym 872
Val 826
Oymyakon 800
Staryy Biser 690
Kidero 655
Rakhmanovka 600
Vyazemka 600
L'vy 85
Guzeripl' 109
Verkh-Uymon 579
Yb 550
Kivai 533
Uznezya 501
Kozhmudor 500
Talpaki 374
Sergiyevka 372
Podlipki 151
Poddubki 93
Kholst 45
Malinniki 39
Rypy 13
